Easting,Northing,Yield
592064.5,4270936.5,2033.597664
592073.125,4270936.5,2168.159616
592075.125,4270936.5,2519.790336
592081.8125,4270936,1955.572416
592086.4375,4270936.5,2325.933792
592093.0625,4270936.5,2115.874656
592097.0625,4270936.5,1938.220704
592108.375,4270936,2301.68736
592110.375,4270936,2228.948064
592113,4270936,2237.106816
592115,4270936,2253.194496
592119.6875,4270936,2132.077248
592125.625,4270936.5,2151.497376
592132.3125,4270936,2302.147008
592148.25,4270936,1947.643488
592156.875,4270936,2003.49072
592161.5625,4270936.5,1948.90752
592163.5625,4270936.5,1987.517952
592179.5,4270936.5,1963.616256
592188.125,4270936,2298.81456
592210.75,4270936.5,2343.400416
592218.0625,4270936,1995.561792
592220,4270936,1933.164576
592238,4270936.5,2019.923136
592239.9375,4270936.5,1915.697952
592241.9375,4270936.5,2201.369184
592265.1875,4270936.5,2330.760096
592281.8125,4270936.5,1477.423584
592288.5,4270936.5,1723.565088
592291.125,4270936.5,2051.868672
592310.4375,4270936.5,2328.002208
592388.8125,4270937,2126.561472
592390.8125,4270937,2156.438592
592403.4375,4270937.5,2231.01648
592422.75,4270937,2216.07792
592410.6875,4270942.5,2113.346592
592408.6875,4270942.5,1998.31968
592392.0625,4270942.5,2196.657792
592373.5,4270942,2021.646816
592368.8125,4270942.5,2164.94208
592366.1875,4270942.5,2066.922144
592359.5,4270942.5,2059.337952
592352.1875,4270942.5,2180.110464
592347.5625,4270942.5,2134.835136
592344.875,4270942.5,2240.439264
592340.25,4270942.5,2180.110464
592335.625,4270942.5,2391.31872
592332.9375,4270942.5,2278.1304
592330.9375,4270942.5,2278.1304
592326.3125,4270942.5,2180.110464
592323.625,4270942.5,2149.888608
592321.625,4270942.5,2158.507008
592314.3125,4270942.5,2134.835136
592311.6875,4270942.5,1953.733824
592309.6875,4270942,2368.681056
592305,4270942.5,2006.593344
592302.375,4270942.5,2172.526272
592297.6875,4270942.5,1953.733824
592295.75,4270942.5,2066.807232
592293.0625,4270942.5,2036.700288
592290.375,4270942.5,1811.128032
592287.75,4270942.5,1854.909504
592285.75,4270942.5,1395.261504
592283.125,4270942.5,1402.730784
592281.125,4270942.5,1365.72912
592278.4375,4270942.5,1601.758368
592275.8125,4270942.5,1799.292096
592273.125,4270942,1914.893568
592271.125,4270942,1661.972256
592268.5,4270942.5,1835.374464
592265.8125,4270942.5,2146.096512
592263.8125,4270942.5,2290.655808
592261.1875,4270942.5,2254.458528
592258.5,4270942.5,2030.49504
592256.5,4270942.5,2182.17888
592253.875,4270942.5,1979.93376
592251.1875,4270942.5,2081.05632
592248.5625,4270942.5,2189.418336
592246.5625,4270942.5,2059.337952
592243.875,4270942.5,2153.335968
592241.25,4270942.5,2305.019808
592239.25,4270942.5,2044.973952
592236.5625,4270942.5,2088.295776
592233.9375,4270942.5,2073.816864
592231.9375,4270942.5,2160.575424
592229.25,4270942.5,2254.458528
592226.625,4270942.5,2124.378144
592223.9375,4270942.5,2183.557824
592221.9375,4270942.5,2297.895264
592219.3125,4270942.5,2124.378144
592216.625,4270942.5,2117.138688
592214.625,4270942.5,2190.79728
592212,4270942.5,2095.535232
592209.3125,4270942.5,2110.473792
592206.6875,4270942.5,2175.054336
592204.6875,4270942.5,2190.79728
592202,4270942.5,2147.015808
592199.375,4270942,1972.694304
592197.375,4270942,2095.535232
592194.6875,4270942,2261.697984
592192.6875,4270942,2198.151648
592190.0625,4270942.5,2059.337952
592187.375,4270942.5,1799.292096
592184.75,4270942.5,1777.573728
592182.75,4270942,2030.49504
592180.0625,4270942.5,2117.82816
592177.4375,4270942.5,2307.662784
592174.75,4270942.5,2319.49872
592172.75,4270942.5,2305.019808
592170.125,4270942.5,1854.909504
592168.125,4270942.5,1958.215392
592165.4375,4270942.5,2044.744128
592162.8125,4270942,2102.774688
592160.125,4270942,1929.257568
592158.125,4270942,2220.09984
592155.5,4270942,2315.017152
592152.8125,4270942,2283.416352
592150.8125,4270942,2139.66144
592148.1875,4270942,1862.14896
592146.1875,4270942,1900.414656
592143.5,4270942.5,2139.66144
592140.875,4270942.5,1929.257568
592138.875,4270942.5,2073.931776
592136.1875,4270942.5,2175.054336
592133.5625,4270942.5,2066.577408
592131.5625,4270942.5,1964.42064
592128.875,4270942.5,1941.323328
592126.9375,4270942,1964.42064
592124.25,4270942,2315.017152
592121.5625,4270942,2139.66144
592119.625,4270942,2168.964
592116.9375,4270942,2369.370528
592114.3125,4270942,2088.640512
592112.3125,4270942,2103.234336
592109.625,4270942,2117.82816
592106.9375,4270942.5,2095.879968
592105,4270942,2176.203456
592102.3125,4270942.5,2290.655808
592099.6875,4270942.5,1922.133024
592097.6875,4270942.5,2147.015808
592095,4270942.5,2081.05632
592092.375,4270942.5,1876.857696
592090.375,4270942,1933.854048
592087.6875,4270942,2052.098496
592085.0625,4270942,2205.391104
592083.0625,4270942,2344.2048
592080.375,4270942,2023.255584
592077.75,4270942,2008.776672
592075.0625,4270942,2088.295776
592073.0625,4270942,2168.964
592070.4375,4270942,2410.049376
592067.75,4270942,2317.77504
592065.75,4270942.5,2133.226368
592063.125,4270942,2132.421984
592061.125,4270942,2199.645504
592048.5,4270942,2199.645504
592041.1875,4270942,2409.934464
592039.1875,4270942,1964.42064
592036.5,4270942,1062.936
592027.8125,4270948.5,972.5117472
592029.125,4270948.5,533.9271168
592030.5,4270948.5,707.455728
592035.5625,4271082.5,1450.304352
592037,4270899.5,1610.032032
592420.25,4270919,1953.159264
592407,4270919,2042.790624
592396.375,4270918.5,1985.794272
592377.0625,4270919,1960.168896
592368.4375,4270919,2142.074592
592364.4375,4270918.5,2302.147008
592357.8125,4270918.5,1942.127712
592355.8125,4270918.5,2210.102496
592349.1875,4270918.5,2193.325344
592341.1875,4270918.5,2461.185216
592338.5625,4270918.5,2444.522976
592332.5625,4270918.5,2332.368864
592327.875,4270918.5,2247.333984
592325.9375,4270918.5,2191.716576
592321.9375,4270918.5,2235.153312
592319.25,4270918.5,2654.926848
592317.25,4270918.5,1993.263552
592315.25,4270918,2001.537216
592312.625,4270918.5,2084.158944
592310.625,4270918.5,2312.718912
592308.625,4270918.5,2541.508704
592306.625,4270918.5,2304.56016
592304,4270918.5,2156.32368
592302,4270918.5,2293.64352
592300,4270918.5,2180.570112
592298,4270918.5,1962.467136
592295.3125,4270918.5,2382.470496
592293.3125,4270918.5,2212.860384
592291.375,4270918.5,2237.106816
592288.6875,4270918.5,2091.743136
592286.6875,4270918.5,2253.194496
592284.6875,4270918,2253.194496
592282.0625,4270918,2156.32368
592280.0625,4270918,2228.948064
592278.0625,4270918,2196.657792
592275.375,4270918,2035.206432
592273.375,4270918,2309.7312
592271.4375,4270918,2019.00384
592269.4375,4270918,2107.830816
592266.75,4270918,2059.337952
592264.75,4270918,2010.96
592262.75,4270918,1889.72784
592260.125,4270918,1679.783616
592258.125,4270918.5,2148.164928
592256.125,4270918.5,2358.224064
592254.125,4270918.5,1986.713568
592251.5,4270918.5,1550.622528
592249.5,4270918.5,2285.484768
592247.5,4270918,2124.033408
592245.5,4270918,2051.294112
592242.8125,4270918,2124.72288
592240.8125,4270918,1905.930432
592238.1875,4270918,1800.900864
592236.1875,4270918,2172.41136
592234.1875,4270918,1728.27648
592232.1875,4270918,1978.669728
592229.5625,4270918,2059.337952
592227.5625,4270918,2301.68736
592225.5625,4270918,2196.657792
592223.5625,4270918,1887.774336
592220.875,4270918,1716.095808
592218.9375,4270918,2296.401408
592216.9375,4270918,1993.953024
592214.25,4270918,1814.230656
592212.25,4270918,2296.401408
592210.25,4270918,2214.698976
592207.625,4270918,2288.242656
592205.625,4270917.5,2100.246624
592203.625,4270917.5,2301.68736
592200.9375,4270917.5,1954.423296
592199,4270917.5,2212.860384
592197,4270917.5,1977.63552
592195,4270917.5,2204.701632
592192.3125,4270917.5,2255.492736
592190.3125,4270917.5,2083.92912
592188.3125,4270917.5,2317.77504
592185.6875,4270917.5,2263.651488
592183.6875,4270917.5,2271.81024
592181.6875,4270917.5,2598.73488
592179.6875,4270917.5,2296.401408
592177.6875,4270917.5,2325.933792
592175.0625,4270917.5,1819.861344
592173.0625,4270917.5,1883.752416
592170.375,4270917.5,1875.823488
592168.375,4270917.5,1617.501312
