Easting,Northing,Moisture,Yield
592457.313,4267828.500,10.2,5868
592457.313,4267829.500,10.0,5867
592457.250,4267830.500,10.0,5728
592457.250,4267832.000,10.0,5634
592457.250,4267832.500,9.9,6226
592457.250,4267834.000,9.8,5224
592457.188,4267835.000,10.0,5443
592457.188,4267836.000,10.0,5507
592457.188,4267837.500,10.2,5509
592457.188,4267838.500,10.2,5081
592457.188,4267840.000,10.2,5234
592457.125,4267840.500,10.1,5535
592457.125,4267842.000,10.1,5503
592457.125,4267843.000,10.1,5542
592457.125,4267844.500,10.2,5671
592457.125,4267846.000,10.0,5645
592457.063,4267847.000,9.9,4833
592457.750,4267848.000,9.8,5373
592457.063,4267849.000,9.7,5573
592457.063,4267850.500,9.9,5482
592457.000,4267851.500,10.2,5294
592457.000,4267852.500,10.1,4924
592457.000,4267854.000,10.0,5952
592457.000,4267855.000,9.8,5872
592457.000,4267856.000,9.9,5058
592441.563,4267864.000,7.7,895
592441.625,4267863.500,7.7,702
592441.625,4267862.500,7.8,1309
592441.625,4267862.000,8.3,1182
592442.313,4267861.500,9.0,1256
592442.313,4267861.000,9.2,1506
592442.313,4267860.000,9.3,1807
592442.313,4267859.000,9.6,2001
592441.688,4267858.000,9.4,1920
592441.688,4267857.000,9.6,2304
592442.375,4267856.000,9.8,3229
592441.688,4267855.500,10.1,3483
592441.688,4267854.500,10.1,3632
592441.688,4267853.500,10.3,3795
592441.750,4267853.000,10.0,4280
592441.750,4267851.500,9.9,4089
592441.750,4267850.500,9.8,4265
592441.750,4267850.000,10.0,4955
592441.750,4267849.000,10.1,4613
592441.750,4267847.500,10.1,4632
592441.813,4267847.000,10.1,4403
592441.813,4267846.000,9.9,4352
592441.813,4267844.500,9.8,4389
592441.813,4267844.000,9.8,4600
592441.813,4267843.000,9.9,4912
592441.813,4267842.000,10.0,5120
592441.875,4267841.000,10.0,4572
592441.875,4267840.000,10.1,4698
592441.875,4267839.000,10.1,4357
592441.875,4267838.500,9.8,4442
592441.875,4267837.500,9.8,4640
592441.938,4267836.500,9.9,3778
592441.938,4267835.500,10.0,4367
592441.938,4267834.000,10.0,5051
592441.938,4267833.500,10.0,4105
592442.625,4267832.500,10.2,4588
592442.625,4267831.500,9.8,4884
592442.625,4267831.000,9.7,4182
592442.625,4267830.000,9.8,5214
592442.688,4267828.500,10.0,5132
592442.688,4267828.000,10.0,4413
592442.000,4267827.000,10.0,4367
592442.000,4267826.000,10.0,4696
592442.063,4267825.500,9.8,4237
592442.063,4267824.000,9.7,4626
592442.063,4267823.000,9.9,3806
592442.063,4267822.500,10.0,4011
592442.063,4267821.500,10.1,4192
592442.125,4267820.000,10.2,4682
592442.125,4267819.500,10.1,4844
592442.125,4267818.000,10.0,3946
592442.125,4267817.000,10.1,4245
592442.125,4267816.500,10.0,4091
592442.813,4267815.500,9.8,4660
592442.813,4267814.500,9.8,4198
592442.813,4267813.500,9.7,4514
592442.875,4267812.500,9.7,4030
592442.875,4267811.500,9.7,4916
592442.875,4267810.500,9.9,4089
592442.875,4267809.500,10.0,3498
592442.875,4267809.000,10.0,3615
592442.875,4267808.000,9.9,2980
592442.938,4267806.500,10.0,4210
592442.938,4267806.000,10.0,3954
592442.938,4267805.500,9.8,3861
592442.313,4267804.000,9.7,5001
592442.313,4267803.500,9.7,4433
592442.313,4267803.000,9.8,4250
592442.313,4267801.500,9.9,4398
592442.313,4267800.500,9.9,4701
592442.313,4267800.000,9.9,4688
592442.313,4267799.000,10.0,3974
592442.375,4267798.000,10.0,3815
592442.375,4267797.500,9.7,4163
592442.375,4267796.500,9.7,4004
592442.375,4267795.000,9.8,3643
592442.375,4267794.500,10.0,3914
592442.375,4267793.500,9.9,4095
592442.438,4267792.500,10.0,4064
592442.438,4267792.000,9.9,3898
592442.438,4267790.500,10.0,3697
592442.438,4267789.500,9.9,3706
592442.438,4267789.000,9.8,3935
592442.438,4267788.000,9.7,3833
592442.500,4267787.000,9.8,3935
592442.500,4267786.000,9.7,4421
592442.500,4267785.000,9.8,5142
592442.500,4267784.000,9.8,4357
592442.500,4267783.500,9.8,4179
592442.563,4267782.000,9.9,4872
592442.563,4267781.000,9.8,4362
592442.563,4267780.500,9.8,3689
592442.563,4267779.000,9.8,3927
592442.563,4267778.500,9.9,3825
592442.563,4267777.500,9.8,3683
592442.625,4267776.500,9.6,4226
592442.625,4267775.500,9.5,3581
592442.625,4267774.500,9.8,4066
592442.625,4267773.500,9.7,4262
592442.625,4267773.000,9.9,4101
592442.688,4267771.500,9.9,4115
592442.688,4267770.500,10.0,4329
592442.688,4267770.000,9.9,4729
592442.688,4267769.000,9.9,4805
592442.688,4267768.000,9.9,3985
592442.688,4267767.500,9.9,4049
592442.750,4267766.000,9.8,4627
592442.750,4267765.000,9.5,4277
592442.750,4267764.500,9.5,4715
592442.750,4267763.500,9.6,4571
592442.750,4267762.500,9.6,4315
592442.750,4267762.000,9.8,3426
592442.813,4267760.500,9.8,4184
592442.813,4267759.500,9.8,4171
592442.813,4267758.500,9.9,3983
592442.813,4267757.500,9.9,4062
592442.813,4267756.500,10.0,4257
592442.813,4267756.000,10.0,4217
592442.875,4267755.000,10.0,4538
592442.875,4267753.500,9.9,4813
592442.875,4267753.000,9.7,4856
592442.875,4267752.000,9.6,4549
592442.875,4267751.000,9.6,4518
592442.875,4267750.500,9.6,4806
592442.938,4267749.500,9.8,4198
592442.938,4267748.000,9.8,5563
592442.938,4267747.500,9.8,5425
592442.938,4267746.500,9.9,4847
592442.938,4267745.500,9.9,4602
592442.938,4267745.000,9.9,4753
592443.000,4267744.000,9.9,4744
592443.000,4267742.500,10.0,4045
592443.000,4267742.000,9.9,4200
592443.000,4267740.500,9.8,3968
592443.000,4267740.000,9.7,3601
592443.063,4267739.000,9.6,4045
592443.063,4267738.000,9.7,3680
592443.063,4267737.000,9.8,4094
592443.063,4267736.000,9.8,3913
592443.063,4267735.000,10.0,3643
592443.063,4267734.500,9.8,3301
592443.125,4267733.500,9.7,4196
592443.125,4267732.500,9.6,3974
592443.125,4267731.500,9.8,3894
592443.125,4267730.500,9.7,3786
592443.125,4267729.500,9.6,3345
592443.125,4267729.000,9.5,3806
592443.188,4267728.000,9.6,3618
592443.188,4267727.000,9.8,4001
592443.188,4267726.000,9.9,3898
592443.188,4267725.000,9.9,3640
592443.188,4267724.000,10.0,3749
592443.188,4267723.500,9.9,3369
592443.250,4267722.500,9.7,3152
592443.250,4267721.500,9.6,2950
592443.250,4267720.500,9.7,2564
592443.250,4267719.500,9.8,3042
592443.250,4267718.500,9.9,3060
592443.250,4267718.000,9.9,3587
592443.313,4267717.000,10.0,3379
592443.313,4267716.000,10.0,3208
592444.000,4267715.000,9.8,3504
592444.000,4267714.000,9.6,3909
592444.000,4267713.000,9.6,3823
592444.000,4267712.500,9.8,3286
592444.000,4267711.000,10.0,3143
592444.063,4267710.000,10.0,2451
592444.063,4267709.500,10.0,2547
592444.063,4267708.500,9.8,2436
592444.063,4267707.500,9.6,3136
592444.063,4267707.000,9.8,3491
592444.063,4267705.500,9.9,3146
592444.125,4267704.500,9.8,2828
592444.125,4267704.000,10.0,3279
592444.125,4267703.000,9.8,2680
592444.125,4267702.000,9.8,2667
592444.125,4267701.000,9.9,2724
592444.125,4267700.000,10.0,2877
592444.188,4267699.000,10.0,2332
592444.188,4267698.500,10.0,2214
592444.188,4267697.500,10.0,2576
592444.188,4267696.500,9.9,2485
592444.188,4267695.500,9.7,2570
592444.188,4267694.500,9.8,2667
592444.250,4267693.500,9.8,2937
592444.250,4267693.000,9.9,2493
592444.250,4267692.000,9.9,2828
592444.250,4267690.500,9.9,2816
592444.250,4267690.000,9.8,2787
592444.250,4267689.000,9.8,3280
592444.313,4267687.500,9.8,2799
592444.313,4267687.000,10.0,3295
592444.313,4267686.000,10.1,2934
592444.313,4267685.000,10.0,2996
592444.313,4267684.500,9.9,3304
592444.313,4267683.500,9.8,2640
592444.375,4267682.000,9.9,2697
592444.375,4267681.500,10.0,2746
592444.375,4267680.500,9.9,2524
592444.375,4267679.500,10.1,2593
592444.375,4267679.000,10.0,2167
592444.375,4267678.000,10.0,1838
592444.438,4267676.500,10.1,2125
592444.438,4267676.000,10.1,1520
592444.438,4267675.000,10.1,1790
592444.438,4267673.500,10.1,1968
592444.438,4267673.000,9.8,2333
592444.500,4267672.000,9.7,1988
592444.500,4267671.000,10.0,1956
592444.500,4267670.000,10.0,2308
592444.500,4267669.000,10.0,2225
592444.500,4267668.000,10.1,2488
592444.500,4267667.500,10.0,2578
592444.563,4267666.000,9.9,2881
592444.563,4267665.500,10.0,2470
592444.563,4267664.000,10.3,2673
592444.563,4267663.000,10.2,2190
592444.563,4267662.500,10.2,2360
592444.625,4267661.000,10.2,2893
592444.625,4267660.000,10.0,2781
592444.625,4267659.500,9.9,2565
592444.625,4267658.500,10.0,2424
592444.625,4267657.000,10.2,2605
592444.625,4267656.500,10.2,2779
592444.688,4267655.500,10.0,2432
592444.688,4267654.500,10.1,2147
592444.688,4267654.000,10.0,2675
592444.688,4267652.500,9.8,2249
592444.688,4267651.500,9.7,2598
592444.688,4267651.000,9.8,2885
592444.750,4267650.000,10.0,2495
592444.750,4267649.000,10.0,2208
592444.750,4267648.000,10.0,2339
592444.750,4267646.500,10.2,2965
592444.750,4267646.000,10.0,3067
592444.813,4267645.000,10.0,2779
592444.813,4267644.000,10.0,2784
592444.813,4267643.000,9.8,3202
592444.813,4267642.000,9.9,2855
592444.813,4267641.000,10.0,2738
592444.813,4267640.500,10.0,3015
592444.875,4267639.500,10.0,2880
592444.875,4267638.500,10.0,3622
592444.875,4267637.500,10.0,3130
592444.875,4267636.500,9.9,2828
592444.875,4267635.500,9.8,3559
592444.875,4267635.000,9.7,3700
592444.938,4267634.000,9.9,3732
592444.938,4267632.500,10.0,3353
592444.938,4267632.500,10.0,3586
592444.938,4267631.000,10.0,3496
592444.938,4267630.000,9.9,2966
592444.313,4267629.500,9.9,3628
592444.313,4267628.500,9.9,3653
592444.313,4267627.500,9.8,3753
592444.313,4267626.500,9.7,3692
592444.313,4267626.000,9.8,3208
592445.000,4267625.000,9.8,3316
592445.000,4267624.000,10.0,3091
592445.063,4267623.000,10.0,3650
592444.375,4267621.500,10.0,3622
592444.375,4267621.000,10.0,3188
592444.438,4267620.000,9.9,2990
592444.438,4267619.000,9.8,3232
592444.438,4267618.500,9.9,3328
592444.438,4267617.500,10.0,2901
592444.438,4267616.000,10.0,3370
592444.438,4267615.500,10.0,3756
592444.500,4267614.000,10.1,3343
592444.500,4267613.000,10.2,3106
592445.188,4267612.500,10.1,3451
592444.500,4267611.500,9.9,3322
592445.188,4267610.000,9.8,3569
592445.188,4267609.500,9.8,3639
592444.563,4267608.500,9.8,3322
592445.250,4267607.500,9.9,3513
592444.563,4267606.500,10.0,3774
592444.563,4267605.500,10.0,3358
592444.563,4267604.500,10.0,3087
592444.625,4267603.500,10.1,3371
592444.625,4267602.500,9.9,3671
592444.625,4267601.500,9.8,3359
592444.625,4267600.500,9.9,2933
592444.625,4267599.500,9.9,2988
592444.688,4267598.500,10.0,3040
592444.688,4267597.500,10.0,2913
592444.688,4267596.500,10.0,3127
592444.688,4267596.000,10.1,3288
592444.688,4267594.500,10.0,3060
592444.688,4267593.500,9.9,3171
592444.750,4267593.000,9.8,3126
592444.750,4267591.500,9.8,2650
592445.438,4267591.000,9.9,2397
592444.750,4267589.500,10.0,2780
592444.750,4267588.500,10.0,2864
592445.438,4267587.500,10.0,2930
592444.813,4267586.500,10.0,3252
592445.438,4267585.500,10.0,3442
592445.500,4267584.500,9.9,3324
592445.500,4267583.500,9.8,2936
592445.500,4267582.500,9.8,3541
592445.500,4267581.500,9.8,3273
592445.500,4267580.500,10.0,3303
592445.563,4267579.500,10.1,2770
592445.563,4267578.500,10.1,2619
592445.563,4267577.000,10.0,2705
592445.563,4267576.500,10.1,3336
592445.563,4267575.000,10.0,3371
592445.625,4267574.500,9.8,3338
592445.625,4267573.000,9.8,3157
592445.625,4267572.000,9.8,3192
592445.625,4267571.000,10.0,2762
592445.625,4267570.000,10.0,2384
592445.688,4267569.000,10.1,2495
592445.688,4267568.000,10.2,2670
592445.688,4267566.500,10.0,2961
592445.688,4267566.000,10.0,3312
592445.688,4267564.500,9.8,2819
592445.750,4267563.500,9.9,3058
592445.750,4267563.000,10.1,2839
592445.750,4267561.500,10.2,2811
592445.750,4267560.500,10.1,2548
592445.750,4267559.500,10.2,2827
592445.750,4267558.500,10.2,2659
592445.813,4267557.500,10.0,3245
592445.813,4267556.500,9.9,2922
592445.813,4267555.000,10.0,2449
592445.813,4267554.000,10.0,3102
592445.875,4267553.000,10.1,3183
592445.875,4267552.000,10.2,2664
592445.875,4267551.000,10.1,2850
592445.875,4267549.500,10.0,2803
592445.875,4267548.500,10.1,2899
592445.938,4267547.500,10.3,2276
592445.938,4267546.500,10.3,2495
592445.938,4267545.500,10.1,3064
592445.938,4267544.000,10.0,2752
592446.625,4267543.500,9.8,3282
592445.938,4267542.500,9.8,3121
592446.625,4267541.000,9.9,2667
592446.625,4267540.500,10.0,2724
592446.688,4267539.000,10.0,2650
592446.688,4267538.500,10.2,2427
592446.688,4267537.000,10.1,3160
592446.688,4267536.000,10.1,2423
592446.688,4267535.500,10.1,2928
592446.750,4267534.000,10.2,3086
592446.750,4267533.000,10.0,2924
592446.750,4267532.000,10.1,3350
592446.750,4267531.000,10.0,2908
592446.750,4267530.000,9.9,2482
592446.813,4267529.000,9.8,3640
592446.813,4267528.000,9.7,3268
592446.813,4267527.000,9.9,3095
592446.813,4267526.000,10.0,3496
592446.813,4267524.500,10.0,2757
592446.875,4267523.500,10.0,3447
592446.875,4267522.500,9.8,3282
592446.875,4267522.000,9.8,2330
592446.875,4267521.000,10.0,2729
592446.875,4267519.500,9.9,2505
592446.875,4267519.000,9.8,2596
592446.938,4267517.500,9.8,2835
592446.938,4267516.500,9.8,2460
592446.938,4267515.500,9.8,2888
592446.938,4267514.500,9.7,2712
592446.938,4267513.500,9.7,2667
592447.000,4267512.500,9.8,3259
592447.000,4267511.500,9.9,2802
592447.000,4267510.500,9.9,2262
592447.000,4267509.000,9.9,2970
592447.000,4267508.000,9.9,2695
592447.063,4267507.500,10.0,3021
592447.063,4267506.000,10.0,3245
592447.063,4267505.500,10.0,2876
592447.063,4267504.000,10.0,2768
592447.063,4267503.000,9.9,2785
592446.438,4267502.000,10.0,2949
592446.438,4267501.000,10.1,2835
592446.438,4267500.000,10.2,2559
592446.500,4267498.500,10.2,2251
592446.500,4267497.500,10.2,2465
592446.500,4267497.000,10.0,2071
592446.500,4267495.500,10.1,2633
592446.500,4267494.500,10.3,2591
592446.563,4267493.500,10.2,2405
592446.563,4267493.500,10.0,3106
592446.563,4267492.000,10.3,2784
592446.563,4267491.500,10.2,2096
592469.250,4267486.500,9.8,1466
592469.188,4267487.500,9.8,1207
592469.875,4267487.500,7.8,604
592469.188,4267489.500,8.3,1372
592469.188,4267490.500,8.4,1082
592469.188,4267491.000,8.6,1594
592469.813,4267492.000,8.6,1704
592469.813,4267493.500,9.0,1684
592469.813,4267494.000,9.2,1835
592469.813,4267495.500,9.6,2104
592469.750,4267496.000,10.0,2268
592469.750,4267497.500,10.5,2607
592469.750,4267498.500,10.6,2458
592469.750,4267499.500,10.6,2424
592469.750,4267500.500,10.6,2724
592469.688,4267501.500,10.8,2079
592469.688,4267502.000,10.7,2139
592469.688,4267503.500,10.6,2199
592469.688,4267504.500,10.5,2575
592469.688,4267504.500,10.5,2420
592469.625,4267507.000,10.5,2027
592469.625,4267507.500,10.6,2111
592469.625,4267509.000,10.7,2010
592469.625,4267510.000,10.7,2040
592470.250,4267511.000,10.7,2299
592470.250,4267512.000,10.7,2162
592470.250,4267512.500,10.7,2156
592470.250,4267514.000,10.6,2463
592470.250,4267515.000,10.5,2022
592470.188,4267516.000,10.4,2256
592470.188,4267517.000,10.3,2524
592470.188,4267518.000,10.3,2025
592470.188,4267519.000,10.5,2158
592470.188,4267520.500,10.3,2157
592470.125,4267521.000,10.3,2608
592470.125,4267522.000,10.2,2806
592470.125,4267523.500,10.1,2388
592470.125,4267524.500,10.1,2834
592470.125,4267525.500,9.9,2916
592470.063,4267526.500,10.0,2597
592470.063,4267527.500,10.0,2327
592470.063,4267528.500,10.1,2395
592470.063,4267529.500,10.3,2071
592470.063,4267530.500,10.2,2050
592470.000,4267532.000,10.3,1911
592470.000,4267532.500,10.3,2001
592470.000,4267534.000,10.3,2593
592470.000,4267534.500,10.2,2236
592470.000,4267536.000,10.0,2003
592469.938,4267537.000,10.0,2076
592469.938,4267537.500,10.0,1980
592469.938,4267539.000,9.8,2125
592469.938,4267540.000,9.9,2085
592469.938,4267540.500,10.0,2526
592469.938,4267541.500,10.0,2956
592469.875,4267543.000,10.0,2763
592469.875,4267543.500,10.0,2956
592469.875,4267544.500,10.1,3237
592469.875,4267545.500,10.0,2961
592469.875,4267546.500,9.9,2482
592469.813,4267548.000,9.8,2802
592469.813,4267548.500,9.8,2906
592469.813,4267549.500,10.0,2297
592469.813,4267550.500,10.0,2352
592469.813,4267551.500,10.2,2570
592469.813,4267552.500,10.1,2819
592469.750,4267553.500,10.0,2605
592469.750,4267554.500,10.1,3134
592469.750,4267555.500,10.1,2986
592470.375,4267557.000,10.0,3034
592469.750,4267557.500,9.9,2709
592470.375,4267558.500,9.8,2893
592470.375,4267559.500,9.8,3053
592469.688,4267560.000,10.0,2983
592469.688,4267561.000,10.0,3073
592469.688,4267562.500,10.0,3015
592469.688,4267563.000,10.0,2803
592469.625,4267564.000,10.0,2635
592469.625,4267565.000,9.9,2610
592469.625,4267566.000,9.8,2466
592469.625,4267567.000,9.8,2555
592469.625,4267568.000,9.8,2517
592469.625,4267569.000,9.9,2840
592469.563,4267570.000,10.0,2699
592469.563,4267571.000,10.0,2530
592469.563,4267572.000,10.1,3124
592469.563,4267573.000,10.0,3058
592469.563,4267573.500,10.0,2649
592469.500,4267575.000,9.7,2507
592469.500,4267576.000,9.8,2824
592469.500,4267577.000,9.6,2654
592469.500,4267578.000,9.8,2930
592469.500,4267579.000,10.0,2782
592469.500,4267580.000,10.0,2438
592469.438,4267581.000,9.9,2689
592469.438,4267581.500,9.9,2878
592469.438,4267582.500,10.0,2985
592469.438,4267584.000,10.1,2946
592469.438,4267585.000,10.1,2685
592469.375,4267586.000,10.0,2687
592469.375,4267587.000,10.1,2458
592469.375,4267588.000,10.0,2373
592469.375,4267589.000,10.0,2611
592469.375,4267590.000,10.0,2139
592469.313,4267591.000,10.0,2419
592469.313,4267592.000,9.9,2232
592469.313,4267593.000,9.9,2195
592469.313,4267594.000,9.9,2209
592469.313,4267595.000,9.8,2546
592469.313,4267596.000,9.7,2377
592469.250,4267597.000,9.8,2034
592469.250,4267598.000,9.8,1960
592469.250,4267598.500,9.8,2081
592469.250,4267600.000,9.8,2528
592469.250,4267601.000,9.8,2742
592469.188,4267602.000,9.9,2530
592469.188,4267603.000,9.9,2154
592469.188,4267604.000,9.8,2327
592469.188,4267605.000,9.8,2424
592469.188,4267606.000,10.0,2345
592469.188,4267607.000,9.9,2605
592469.125,4267608.000,10.0,2407
592468.438,4267609.000,10.0,1926
592468.438,4267610.000,10.0,2034
592468.438,4267611.500,9.8,2675
592468.438,4267612.000,9.9,2143
592468.438,4267613.000,9.9,2719
592468.438,4267614.500,9.8,2919
592468.375,4267615.500,9.7,2510
592468.375,4267616.500,9.8,2054
592468.375,4267617.500,9.8,2173
592468.375,4267618.500,9.5,2720
592468.375,4267619.500,9.5,2856
592468.313,4267620.000,9.6,3026
592468.313,4267621.000,9.7,2547
592468.313,4267622.500,9.8,2486
592468.313,4267623.000,9.6,2672
592468.313,4267624.000,9.5,2256
592468.313,4267625.500,9.5,2159
592468.250,4267626.000,9.6,2782
592468.250,4267627.000,9.5,2313
592468.250,4267628.500,9.6,2042
592468.250,4267629.000,9.5,2154
592468.250,4267630.000,9.5,3371
592468.188,4267631.000,9.5,3171
592468.188,4267631.500,9.6,3167
592468.188,4267632.500,9.7,3107
592468.188,4267633.500,9.7,3004
592468.188,4267634.000,9.6,3494
592468.188,4267634.500,9.7,3320
592468.188,4267635.500,9.6,2691
592468.125,4267636.500,9.5,2895
592468.125,4267637.000,9.6,2176
592468.125,4267638.000,9.6,2588
592468.813,4267639.500,9.6,2878
592468.750,4267640.000,9.6,3348
592468.750,4267641.000,9.7,2728
592468.750,4267642.000,9.8,2924
592468.750,4267642.500,9.8,3084
592468.750,4267644.000,9.8,3311
592468.750,4267645.000,10.0,2867
592468.688,4267646.000,9.9,2605
592468.688,4267647.000,9.8,2324
592468.000,4267648.000,9.6,2134
592468.000,4267648.500,9.6,2134
592468.000,4267650.000,9.7,2570
592468.000,4267650.500,9.7,2902
592468.000,4267651.500,9.8,2026
592468.000,4267652.500,9.8,2223
592467.938,4267653.500,9.8,2924
592467.938,4267654.500,9.8,2586
592467.938,4267656.000,9.7,2232
592467.938,4267656.500,9.7,2432
592467.938,4267657.500,9.6,2918
592467.875,4267659.000,9.6,2484
592467.875,4267659.500,9.8,2392
592467.875,4267660.500,9.8,2474
592467.875,4267661.500,9.8,2530
592467.875,4267662.500,9.8,2595
592467.813,4267664.000,9.8,2950
592467.813,4267664.500,9.9,3032
592467.813,4267665.500,9.8,2654
592467.813,4267666.500,9.9,2947
592467.813,4267667.500,9.8,2561
592467.813,4267668.500,9.9,2778
592467.750,4267669.500,9.8,2570
592467.750,4267670.500,9.8,2084
592467.750,4267671.500,9.8,1954
592467.750,4267672.500,9.8,2100
592467.750,4267673.500,9.8,2073
592467.688,4267674.500,9.8,2392
592467.688,4267675.500,9.8,2026
592467.688,4267676.500,9.8,2010
592467.688,4267677.500,9.8,2298
592467.688,4267678.500,9.8,2761
592467.688,4267679.500,9.8,2900
