Easting,Northing,Yield,Moisture,Time
592673.1875,4267670.5,14688,13.5,936746698
592673.1875,4267673,14389,13.6,936746700
592673.125,4267676,14721,13.3,936746702
592673.125,4267678.5,15318,13.7,936746704
592673.0625,4267681,14693,13,936746706
592673.0625,4267683.5,14251,13.3,936746708
592673.0625,4267686,13442,13.1,936746710
592673,4267689,14372,12.8,936746712
592673,4267691.5,14153,12.6,936746714
592672.9375,4267694,13711,13,936746716
592672.9375,4267696.5,11789,12.8,936746718
592672.875,4267699.5,12839,12.3,936746720
592672.875,4267702,12052,12.4,936746722
592672.8125,4267704.5,11812,12.7,936746724
592672.8125,4267707.5,12989,12.2,936746726
592672.75,4267710,13292,12.2,936746728
592672.75,4267713,13097,12.3,936746730
592672.6875,4267715.5,13792,11.7,936746732
592672.6875,4267718,12618,12,936746734
592672.625,4267721,12590,12.2,936746736
592672.625,4267723.5,13306,12.3,936746738
592672.5625,4267726,14084,12.4,936746740
592672.5625,4267728.5,13020,12.2,936746742
592672.5,4267731.5,13453,12.1,936746744
592672.5,4267734,14280,12.2,936746746
592672.4375,4267736.5,14601,12,936746748
592672.4375,4267739,12538,11.9,936746750
592672.375,4267742,12760,11.7,936746752
592672.375,4267744.5,13139,12.1,936746754
592672.3125,4267747,14021,12.2,936746756
592672.3125,4267749.5,14000,12.2,936746758
592672.25,4267752.5,14095,12,936746760
592672.25,4267755,14112,12.4,936746762
592672.1875,4267758,13679,12.4,936746764
592672.8125,4267760.5,14095,12.2,936746766
592672.8125,4267763,13167,12.2,936746768
592672.75,4267765.5,14146,12.3,936746770
592672.0625,4267768,13448,12.9,936746772
592672.0625,4267771,14675,12.6,936746774
592672,4267773.5,14562,13.3,936746776
592672.625,4267776.5,15698,12.6,936746778
592672.625,4267779,15318,13.1,936746780
592672.625,4267781.5,14877,13.2,936746782
592672.5625,4267784.5,15101,12.9,936746784
592672.5625,4267787,15198,13.4,936746786
592672.5,4267789.5,15147,13.8,936746788
592672.5,4267792,14945,13.6,936746790
592672.4375,4267794.5,14771,13.8,936746792
592672.4375,4267797.5,15401,13.3,936746794
592672.375,4267800,14895,13.5,936746796
592672.375,4267803,15418,13.8,936746798
592672.3125,4267805.5,15567,13.8,936746800
592672.3125,4267808,15159,14.2,936746802
592672.25,4267810.5,15182,14.3,936746804
592672.25,4267813.5,15046,13.7,936746806
592672.1875,4267816,14720,13.8,936746808
592672.1875,4267818.5,14292,13.4,936746810
592672.125,4267821.5,14523,13.1,936746812
592672.125,4267824,15109,13.5,936746814
592672.0625,4267827,15120,13,936746816
592672.0625,4267829.5,14906,13.3,936746818
592672,4267832.5,15086,13.9,936746820
592672,4267835,15187,13.8,936746822
592671.9375,4267837.5,14981,13.4,936746824
592671.9375,4267840.5,15401,13.9,936746826
592671.875,4267843,15009,13.3,936746828
592671.875,4267845.5,14557,12.8,936746830
592671.8125,4267848.5,14713,13.4,936746832
592671.8125,4267851,15149,13.3,936746834
592671.75,4267854,13096,13.5,936746836
592671.75,4267856.5,12975,13,936746838
592671.6875,4267859.5,10315,12.6,936746840
592671.6875,4267862,8977,12.4,936746842
592671.625,4267864.5,4740,13,936746844
592671.625,4267867.5,1492,13.1,936746846
592671.5625,4267870.5,545,13.1,936746848
592671.5625,4267873,361,13.1,936746850
592670.875,4267875,213,13.1,936746852
592669.5,4267877.5,232,13.1,936746854
592666.125,4267878.5,218,13.1,936746856
592661.5,4267879,52,13.1,936746858
592656.875,4267878.5,105,13.1,936746860
592652.1875,4267878.5,114,13.1,936746862
592646.875,4267878.5,12,13.1,936746864
592642.1875,4267878.5,104,13.1,936746866
592636.875,4267878.5,0,13.1,936746868
592632.25,4267877.5,0,13.1,936746870
592629.625,4267875,114,13.1,936746872
592628.3125,4267872.5,452,13.1,936746874
592628.375,4267870,5447,12.6,936746876
592629,4267869,12023,12.6,936746878
592629.0625,4267867,13075,12.6,936746880
592629.0625,4267864.5,11037,12.7,936746882
592629.125,4267861.5,10515,12.5,936746884
592629.125,4267859,12398,12.9,936746886
592629.1875,4267856,12100,12.7,936746888
592629.1875,4267853.5,12438,12.6,936746890
592629.25,4267850.5,12736,12.9,936746892
592629.25,4267848,14431,12.9,936746894
592629.3125,4267845,13421,12.4,936746896
592629.3125,4267842.5,14290,12.2,936746898
592629.375,4267839.5,14524,11.6,936746900
592629.375,4267837,13365,12.2,936746902
592629.4375,4267834.5,13303,12.5,936746904
592629.4375,4267831.5,13760,12.6,936746906
592629.5,4267829,14268,12.6,936746908
592629.5,4267826,14217,12.9,936746910
592629.5625,4267823.5,14513,13.3,936746912
592629.5625,4267820.5,14741,13.6,936746914
592629.625,4267817.5,14764,12.9,936746916
592629.625,4267815,15065,13.4,936746918
592629.6875,4267812,14457,13.3,936746920
592629.6875,4267809.5,15295,13.5,936746922
592629.75,4267807,15384,13.6,936746924
592629.75,4267804,14781,13.3,936746926
592629.8125,4267801.5,14821,13.4,936746928
592629.8125,4267799,15159,13.3,936746930
592629.875,4267796.5,14884,13.8,936746932
592629.875,4267794,14914,13.4,936746934
592629.9375,4267791,14423,12.6,936746936
592629.9375,4267788.5,15057,12.7,936746938
592630,4267785.5,14865,13.1,936746940
592630,4267783,15379,13.2,936746942
592629.375,4267780.5,14808,13.4,936746944
592629.4375,4267778,15455,12.9,936746946
592629.4375,4267775.5,15412,13.4,936746948
592629.5,4267772.5,14631,13.3,936746950
592629.5,4267770,13989,13.1,936746952
592629.5625,4267767,14945,13.3,936746954
592629.5625,4267764.5,14981,13.3,936746956
592629.625,4267762,15249,12.9,936746958
592629.625,4267759,15432,12.5,936746960
592629.6875,4267756.5,14513,13.3,936746962
592629.6875,4267753.5,14748,12.6,936746964
592629.75,4267751,15294,12.7,936746966
592629.75,4267748.5,14720,12.8,936746968
592629.8125,4267745.5,13898,13,936746970
592629.8125,4267743,14534,13,936746972
592629.875,4267740,16145,13,936746974
592629.875,4267737.5,14968,13.3,936746976
592629.9375,4267734.5,14675,13.1,936746978
592629.9375,4267732,14928,13,936746980
592630,4267729,15463,13.3,936746982
592630,4267726.5,14681,12.9,936746984
592630.0625,4267723.5,15086,12.9,936746986
592630.0625,4267721,14315,12.9,936746988
592630.125,4267718.5,14720,13,936746990
592630.125,4267715.5,14078,12.6,936746992
592630.1875,4267713,14642,12.6,936746994
592630.1875,4267710.5,15261,12.9,936746996
592630.25,4267707.5,15244,12.7,936746998
592630.25,4267705.5,15108,13,936747000
592630.3125,4267702.5,15077,12.6,936747002
592630.3125,4267700,14618,12.6,936747004
592630.375,4267697.5,14216,12.1,936747006
592630.375,4267694.5,15089,12.9,936747008
592630.4375,4267692,15755,13,936747010
592630.4375,4267689.5,15594,13,936747012
592630.5,4267687,15107,13.3,936747014
592630.5,4267684.5,14383,13.3,936747016
592630.5625,4267681.5,14320,13.4,936747018
592630.5625,4267679,15818,13.5,936747020
592629.9375,4267676.5,13476,13.4,936747022
592629.9375,4267674,14544,12.7,936747024
592630,4267671,15634,12.9,936747026
592630,4267668.5,15961,12.8,936747028
592630.6875,4267665.5,15594,13.3,936747030
592630.0625,4267663,15169,13.1,936747032
592630.125,4267660,15594,13.4,936747034
592630.125,4267657.5,15852,13.4,936747036
592630.1875,4267655,16111,13.6,936747038
592630.1875,4267652.5,15904,13.6,936747040
592630.25,4267650,14991,13.9,936747042
592630.25,4267647,15089,13.8,936747044
592630.3125,4267644.5,15290,13.7,936747046
592630.3125,4267642,15119,13.6,936747048
592630.375,4267639,14819,13.7,936747050
592630.375,4267636.5,15674,14,936747052
592630.4375,4267634,14773,14.2,936747054
592630.4375,4267631.5,15250,14.2,936747056
592631.125,4267628.5,15491,14.7,936747058
592630.5,4267626,16495,14,936747060
592630.5625,4267623,15502,14.3,936747062
592630.5625,4267620.5,15594,14,936747064
592630.625,4267618,14934,14.2,936747066
592630.625,4267615.5,15043,14.2,936747068
592630.6875,4267612.5,15135,14.3,936747070
592630.6875,4267610,15502,14.2,936747072
592630.75,4267607.5,15973,14.3,936747074
592630.75,4267605,16398,14.3,936747076
592630.8125,4267602,16038,14.8,936747078
592630.8125,4267599.5,15737,14.2,936747080
592630.875,4267596.5,15609,13.8,936747082
592630.875,4267594,15169,13.8,936747084
592630.9375,4267591.5,15158,14.2,936747086
592630.9375,4267588.5,15290,14.3,936747088
592631,4267586,15434,14.5,936747090
592631,4267583.5,15401,14.9,936747092
592631,4267581,15135,14.6,936747094
592631.0625,4267578.5,15783,14.6,936747096
592631.0625,4267575.5,15575,15.1,936747098
592631.125,4267573,15905,14.7,936747100
592631.125,4267570.5,15823,15,936747102
592631.1875,4267568,15337,14.3,936747104
592631.1875,4267565.5,15441,14,936747106
592631.25,4267563,15732,14.4,936747108
592631.25,4267560.5,15445,13.8,936747110
592631.3125,4267558,15401,14.2,936747112
592631.3125,4267555,15606,13.7,936747114
592631.375,4267552.5,15789,14.5,936747116
592631.375,4267549.5,15604,14.3,936747118
592631.4375,4267547,16131,14.1,936747120
592631.4375,4267544.5,15566,14.2,936747122
592631.5,4267541.5,15468,14.9,936747124
592631.5,4267539,15726,14.2,936747126
592631.5625,4267536.5,15830,14.6,936747128
592631.5625,4267534,16774,14.8,936747130
592631.625,4267531.5,16047,14.9,936747132
592631.625,4267529,16300,13.7,936747134
592631.6875,4267526.5,15807,14.5,936747136
592631.6875,4267523.5,15951,14.9,936747138
592631.75,4267521,15514,14.6,936747140
592631.75,4267518.5,16177,15.1,936747142
592631.8125,4267516,15702,14.7,936747144
592631.8125,4267513.5,16299,14.6,936747146
592631.8125,4267511,16659,14.6,936747148
592631.875,4267508,16154,14.5,936747150
592631.875,4267505.5,15887,14.2,936747152
592631.9375,4267502.5,15812,13.9,936747154
592631.9375,4267500,11112,13.7,936747156
592632,4267497.5,5525,14,936747158
592631.375,4267495,2640,13.7,936747160
592632.0625,4267492,979,13.6,936747162
592632.0625,4267490,543,13.5,936747164
592633.4375,4267488,376,13.5,936747166
592634.75,4267487,88,13.5,936747168
592636.125,4267486,6,13.5,936747170
592639.4375,4267484.5,0,13.5,936747172
592644.8125,4267484.5,0,13.5,936747174
592649.4375,4267484.5,0,13.5,936747176
592654.125,4267484,0,13.5,936747178
592659.4375,4267484,0,13.5,936747180
592664.0625,4267484,0,13.5,936747182
592669.375,4267484,0,13.5,936747184
592674.0625,4267484,0,13.5,936747186
592677.375,4267485,0,13.5,936747188
592680,4267487,0,13.5,936747190
592680.625,4267489,0,13.5,936747192
592680.625,4267490,1392,13.7,936747194
592680.625,4267492,6884,13.9,936747196
592680.5625,4267493.5,14094,13.5,936747198
592680.5625,4267495.5,14782,14.2,936747200
592680.5625,4267497.5,12928,13.9,936747202
592680.5,4267500,14068,13.8,936747204
592680.5,4267502.5,13954,14.3,936747206
592680.4375,4267505,14259,14.1,936747208
592680.4375,4267507.5,14102,14.9,936747210
592680.375,4267510,15376,14.5,936747212
592680.375,4267512.5,15973,14.4,936747214
592680.3125,4267515,16776,14.2,936747216
592680.3125,4267517.5,16249,14.9,936747218
592680.25,4267520.5,16306,14.4,936747220
592680.25,4267523,16796,14.6,936747222
592680.1875,4267525.5,16718,14.9,936747224
592680.1875,4267528.5,16274,14.7,936747226
592680.125,4267531,15971,15,936747228
592680.125,4267534,15676,14.8,936747230
592680.0625,4267536.5,16801,14.7,936747232
592680.0625,4267539,17112,14.4,936747234
592680,4267541.5,15971,15.1,936747236
592680,4267544,15982,15.2,936747238
592679.9375,4267547,15761,14.4,936747240
592679.9375,4267549.5,16062,15.5,936747242
592679.875,4267552.5,15631,15.3,936747244
592679.875,4267555,15531,14.9,936747246
592679.8125,4267557.5,15756,15.1,936747248
592679.8125,4267560.5,16004,14.6,936747250
592679.75,4267563,13521,14.7,936747252
592679.75,4267565.5,12497,14.8,936747254
592679.6875,4267568.5,12723,14.7,936747256
592680.375,4267571,13236,14.1,936747258
592680.3125,4267573.5,14185,13.7,936747260
592680.3125,4267576.5,14782,13,936747262
592680.25,4267579.5,14220,13.2,936747264
592680.25,4267582,14446,13.3,936747266
592680.1875,4267584.5,14461,13.2,936747268
592680.1875,4267587,14981,12.7,936747270
592680.125,4267589.5,14174,12.7,936747272
592680.125,4267592.5,14631,12.6,936747274
592680.0625,4267595,14652,12.3,936747276
592680.0625,4267598,15114,12.5,936747278
592680,4267600.5,13777,12.3,936747280
592680,4267603.5,15081,13,936747282
592679.9375,4267606,14363,12.7,936747284
592679.25,4267608.5,14968,12.9,936747286
592679.1875,4267611.5,14579,13.2,936747288
592679.1875,4267614,14084,12.7,936747290
592679.125,4267617,14346,12.9,936747292
592679.8125,4267619.5,14410,12.2,936747294
592679.0625,4267622.5,13119,12.6,936747296
592679.0625,4267625,14422,12.9,936747298
592679,4267628,13080,12.6,936747300
592679,4267630.5,13521,12.2,936747302
592678.9375,4267633.5,13881,12.4,936747304
592678.9375,4267636,13684,12.5,936747306
592678.875,4267638.5,13014,12.6,936747308
592679.5625,4267641.5,13994,12.4,936747310
592679.5,4267644,13369,12.2,936747312
592678.8125,4267646.5,13381,12.7,936747314
592679.4375,4267649.5,13567,12.6,936747316
592679.4375,4267652,13716,12.8,936747318
592679.375,4267654.5,13167,12.5,936747320
592679.375,4267657.5,13783,12.9,936747322
592679.3125,4267660,13920,12.9,936747324
592679.3125,4267662.5,14809,12.8,936747326
592679.25,4267665.5,14872,13.3,936747328
592679.25,4267668,13679,12.9,936747330
592679.1875,4267670.5,14629,12.7,936747332
592679.1875,4267673,14856,12.5,936747334
592679.125,4267676,14731,12.9,936747336
592679.125,4267678.5,13746,12.9,936747338
592679.0625,4267681,14867,12.8,936747340
592679.0625,4267684,13836,12.4,936747342
592679,4267686.5,13554,13,936747344
592679,4267689,11911,12.6,936747346
592678.9375,4267692,12339,12.6,936747348
592678.9375,4267694.5,11883,12.8,936747350
592678.875,4267697.5,11411,12.6,936747352
592678.875,4267700,12294,12.6,936747354
592678.8125,4267702.5,14642,12.1,936747356
592678.8125,4267705,13994,12.6,936747358
592678.75,4267708,12980,12.8,936747360
592678.75,4267710.5,12272,12.5,936747362
592678.6875,4267713.5,12519,11.7,936747364
592678.6875,4267716,12609,11.8,936747366
592679.3125,4267719,14101,12.1,936747368
592679.25,4267721.5,14557,12,936747370
592679.25,4267724.5,12705,12.1,936747372
592679.1875,4267727,12947,12.2,936747374
592679.1875,4267729.5,13082,12.3,936747376
592679.125,4267732.5,13656,12.3,936747378
592679.125,4267735,12545,12.1,936747380
592679.0625,4267737.5,12406,11.9,936747382
592678.375,4267740.5,11736,12.6,936747384
592679,4267743,11976,12.3,936747386
592678.3125,4267745.5,11934,12,936747388
592678.3125,4267748,12750,11.9,936747390
592678.25,4267751,12622,11.9,936747392
592678.25,4267753.5,13628,11.9,936747394
592678.1875,4267756,13610,12,936747396
592678.1875,4267759,14782,12.1,936747398
592678.8125,4267761.5,13242,12.4,936747400
592678.75,4267764,13020,12.8,936747402
592678.75,4267767,13800,12.6,936747404
592678.6875,4267769.5,14298,12.4,936747406
592678.6875,4267772,13617,12.6,936747408
592678.6875,4267774.5,15103,12.8,936747410
592678.625,4267777.5,15572,12.9,936747412
592678.625,4267780,15615,13.1,936747414
592678.5625,4267782.5,15040,13.6,936747416
592678.5625,4267785,14540,13.1,936747418
592678.5,4267788,14737,12.8,936747420
592678.5,4267790.5,15637,12.2,936747422
592678.4375,4267793.5,15007,12.8,936747424
592678.4375,4267796,14262,12.9,936747426
592678.375,4267799,14028,13.6,936747428
592678.375,4267801.5,13420,13.8,936747430
592678.3125,4267804.5,14849,13.8,936747432
592678.3125,4267807,15565,14.2,936747434
592678.9375,4267809.5,15429,13.9,936747436
592678.875,4267812,15092,13.8,936747438
592678.875,4267815,16065,14.1,936747440
592678.8125,4267817.5,15717,13.6,936747442
592678.8125,4267820.5,15531,13.8,936747444
592678.75,4267823,14245,13.8,936747446
592678.75,4267825.5,15637,13.9,936747448
592678.6875,4267828.5,15449,13.6,936747450
592678.6875,4267831,14669,13.6,936747452
592678.625,4267833.5,14914,13.5,936747454
592678.625,4267836,15316,13.5,936747456
592678.5625,4267839,15076,13.3,936747458
592678.5625,4267842,15170,13.2,936747460
592678.5,4267844.5,15075,12.7,936747462
592678.5,4267847.5,15559,12.6,936747464
592678.4375,4267850,15327,12.3,936747466
592678.4375,4267852.5,15063,12.8,936747468
592678.375,4267855.5,14451,12.4,936747470
592678.375,4267858,14184,12.6,936747472
592678.3125,4267860.5,10231,12.6,936747474
592678.3125,4267863.5,6150,12.6,936747476
592678.25,4267866,3065,12.9,936747478
592678.25,4267869,908,12.9,936747480
592678.1875,4267872,263,12.9,936747482
592678.8125,4267874.5,0,12.9,936747484
592679.5,4267875,0,12.9,936747486
592680.125,4267876.5,0,12.9,936747488
592681.4375,4267877.5,0,12.9,936747490
592681.4375,4267877.5,0,12.9,936747492
592681.4375,4267878,0,12.9,936747494
592682.75,4267878.5,0,12.9,936747496
592684.75,4267879,0,12.9,936747498
592688.75,4267878.5,0,12.9,936747500
592692.0625,4267878,115,12.9,936747502
592695.4375,4267877.5,0,12.9,936747504
592698.75,4267878,0,12.9,936747506
592702.75,4267877.5,0,12.9,936747508
592706.6875,4267878,8,12.9,936747510
592711.375,4267878.5,3,12.9,936747512
592716,4267879,0,12.9,936747514
592721.3125,4267879,0,12.9,936747516
592726,4267879.5,0,12.9,936747518
592730.625,4267879.5,0,12.9,936747520
592735.9375,4267879.5,0,12.9,936747522
592740.625,4267879.5,0,12.9,936747524
592745.25,4267879.5,0,12.9,936747526
592750.5625,4267879.5,0,12.9,936747528
592755.875,4267880,0,12.9,936747530
592760.5625,4267880,0,12.9,936747532
592765.1875,4267880,0,12.9,936747534
592768.5,4267880,0,12.9,936747536
592769.1875,4267880,0,12.9,936747538
592770.5,4267880,0,12.9,936747540
592771.875,4267880,0,12.9,936747542
592773.1875,4267879.5,0,12.9,936747544
592774.5,4267879.5,0,12.9,936747546
592776.5,4267878.5,0,12.9,936747548
592777.875,4267877,0,12.9,936747550
592779.25,4267875,2983,13.9,936747552
592778.5625,4267873.5,13653,13.1,936747554
592779.25,4267872,16789,13.1,936747556
592779.25,4267870,13856,12.9,936747558
592779.3125,4267867.5,23606,13.1,936747560
592779.3125,4267865,23176,12.6,936747562
592779.375,4267862,18613,13.3,936747564
592779.375,4267859,17273,13.6,936747566
592779.4375,4267856,16446,13.9,936747568
592779.5,4267852.5,17077,13.8,936747570
592779.5,4267849,17154,13.8,936747572
592779.5625,4267845.5,15212,13.9,936747574
592779.625,4267842.5,15176,14.1,936747576
592779.625,4267839,16912,14.2,936747578
592779.6875,4267835.5,15556,14.2,936747580
592779.75,4267832,16537,14.6,936747582
592779.75,4267829,16248,14.5,936747584
592779.8125,4267825.5,19796,14.9,936747586
592779.1875,4267822,17491,14.6,936747588
592779.1875,4267818.5,17437,14.1,936747590
592779.25,4267815,15833,13.9,936747592
592779.3125,4267812,15005,13.8,936747594
592779.3125,4267808.5,16896,13.8,936747596
592779.375,4267805.5,17545,13.5,936747598
592779.4375,4267801.5,18734,13.6,936747600
592779.4375,4267798.5,16660,13.4,936747602
592779.5,4267795,17797,13.7,936747604
592779.5,4267791.5,16628,13.7,936747606
592779.5625,4267788.5,17100,13.6,936747608
592779.625,4267785,16919,13.2,936747610
592779.625,4267782,17518,13.1,936747612
592779.6875,4267778.5,16755,13.8,936747614
592779.6875,4267775,15139,14.1,936747616
592779.75,4267771.5,15780,13.7,936747618
592779.8125,4267768,17390,13.6,936747620
592779.8125,4267765,17536,14.1,936747622
592779.875,4267761.5,16932,13.8,936747624
592779.9375,4267758,17221,13.6,936747626
592779.9375,4267754.5,17671,13.8,936747628
592780,4267751.5,15617,13.9,936747630
592780,4267748,16410,14.2,936747632
592780.0625,4267744.5,15257,14.3,936747634
592780.125,4267741.5,16914,14.2,936747636
592780.125,4267737.5,16481,14,936747638
592780.1875,4267734.5,17923,14.2,936747640
592780.25,4267731.5,16195,14.2,936747642
592780.25,4267728,15088,14.4,936747644
592780.3125,4267724,15463,14.3,936747646
592780.375,4267721,17293,14.1,936747648
592780.375,4267717.5,17293,14.3,936747650
592780.4375,4267714,16680,14.5,936747652
592780.4375,4267711,16428,14.7,936747654
592780.5,4267707.5,16518,14.8,936747656
592780.5625,4267704,17826,15.1,936747658
592780.5625,4267700.5,17481,15.4,936747660
592780.625,4267697.5,17100,15.1,936747662
592780.625,4267694,18862,15.4,936747664
592780.6875,4267690.5,16904,15.3,936747666
592780.75,4267687.5,16812,15.8,936747668
592780.75,4267684,17227,15.3,936747670
592780.8125,4267680.5,15532,15.1,936747672
592780.875,4267677,15111,15.2,936747674
592780.875,4267674,15575,15.3,936747676
592780.9375,4267671,18020,15.4,936747678
592780.9375,4267667.5,16718,15.5,936747680
592781,4267664,17118,15.4,936747682
592781.0625,4267660.5,18825,15.1,936747684
592781.0625,4267657.5,17735,14.6,936747686
592781.125,4267654,17735,14.6,936747688
592781.1875,4267650.5,17735,14.6,936747690
592781.1875,4267647,17735,14.6,936747692
592780.5625,4267644,17735,14.6,936747694
592780.625,4267640.5,17735,14.6,936747696
592780.625,4267637,17874,14.6,936747698
592780.6875,4267634,17874,14.6,936747700
592780.8125,4267624.5,4388,15.2,936747704
592780.8125,4267621,4284,14.3,936747706
592780.875,4267617.5,4066,14.4,936747708
592780.9375,4267614,4400,14.9,936747710
592780.9375,4267611,3945,15.2,936747712
592781,4267608,4098,15.5,936747714
592781,4267604.5,4423,15.2,936747716
592781.0625,4267601,4264,15.6,936747718
592781.125,4267597.5,4042,15.4,936747720
592781.125,4267594.5,4163,15.3,936747722
592781.1875,4267591.5,4038,14.6,936747724
592781.25,4267588,4568,15.1,936747726
592781.25,4267585,3881,15.4,936747728
592781.3125,4267581.5,4330,15.7,936747730
592781.3125,4267578,4451,15.1,936747732
592781.375,4267575,4467,15.5,936747734
592781.375,4267572,3777,15.1,936747736
592781.4375,4267568.5,4131,15.1,936747738
592781.5,4267565,4251,15.1,936747740
592781.5,4267561.5,4319,15.1,936747742
592781.5625,4267558,4363,14.9,936747744
592781.625,4267555.5,4070,14.7,936747746
592781.625,4267552,4302,14.7,936747748
592781.6875,4267548.5,4581,14.2,936747750
592781.6875,4267545,4312,14.7,936747752
592781.75,4267542,4447,14.7,936747754
592781.8125,4267539,4028,14.8,936747756
592781.8125,4267535.5,4439,14.9,936747758
592781.875,4267532,4647,15.5,936747760
592781.25,4267529,4246,15.2,936747762
592781.25,4267525.5,4043,14.8,936747764
592781.3125,4267522.5,4586,15.1,936747766
592781.375,4267519.5,4581,15,936747768
592781.375,4267516,4447,15.1,936747770
592781.4375,4267513,4219,15.1,936747772
592781.4375,4267509.5,4499,15.2,936747774
592781.5,4267506,3373,14.3,936747776
592781.5625,4267503,1272,14.8,936747778
592781.5625,4267499.5,367,14.8,936747780
592781.625,4267496.5,0,14.8,936747782
592781,4267494,0,14.8,936747784
592779.6875,4267492,0,14.8,936747786
592779.6875,4267491,0,14.8,936747788
592778.375,4267489.5,0,14.8,936747790
592777.75,4267488,0,14.8,936747792
592774.4375,4267486,0,14.8,936747794
592770.4375,4267485.5,0,14.8,936747796
592765.125,4267485.5,0,14.8,936747798
592760.4375,4267485.5,0,14.8,936747800
592755.8125,4267485.5,0,14.8,936747802
592750.5,4267485.5,0,14.8,936747804
592745.8125,4267485.5,86,14.8,936747806
592740.5,4267485.5,86,14.8,936747808
592735.1875,4267485.5,0,14.8,936747810
592730.5625,4267485.5,0,14.8,936747812
592725.875,4267485,0,14.8,936747814
592720.5625,4267484.5,0,14.8,936747816
592715.9375,4267484,0,14.8,936747818
592710.625,4267484,0,14.8,936747820
592705.9375,4267483.5,0,14.8,936747822
592700.625,4267483.5,0,14.8,936747824
592696,4267483.5,0,14.8,936747826
592691.3125,4267484.5,0,14.8,936747828
592688,4267487,0,14.8,936747830
592686.625,4267489,0,14.8,936747832
592686.625,4267490.5,2880,14.2,936747834
592686.5625,4267492.5,10004,14.3,936747836
592686.5625,4267494,12501,13.9,936747838
592686.5625,4267496,13754,13.7,936747840
592686.5,4267498.5,12930,14.3,936747842
592686.5,4267500.5,14311,14,936747844
592686.4375,4267502.5,14430,14.3,936747846
592686.4375,4267505,14074,14.8,936747848
592686.375,4267507.5,13914,14.4,936747850
592686.375,4267510,15954,14.3,936747852
592686.3125,4267512.5,14765,14.3,936747854
592686.3125,4267515,15093,14.7,936747856
592686.25,4267518,14923,14.5,936747858
592686.25,4267520.5,16392,14.8,936747860
592686.25,4267523.5,16328,14.7,936747862
592686.1875,4267526,16065,14.4,936747864
592686.1875,4267529,16093,15,936747866
592686.125,4267531.5,16108,14.7,936747868
592686.125,4267534,16009,14.8,936747870
592686.0625,4267536.5,15596,14.6,936747872
592686.0625,4267539,15539,14.7,936747874
592686,4267542,16246,15.3,936747876
592686,4267544.5,15598,15.1,936747878
592685.9375,4267547.5,15637,15.3,936747880
592685.9375,4267550,15559,14.9,936747882
592685.875,4267553,16053,14.4,936747884
592685.875,4267555.5,15119,14.7,936747886
592685.8125,4267558.5,16444,14.1,936747888
592685.8125,4267561,16174,14.2,936747890
592685.75,4267563.5,16455,14.5,936747892
592685.75,4267566,16065,14,936747894
592686.375,4267569,16025,13.6,936747896
592686.3125,4267571.5,15193,13.4,936747898
592686.3125,4267574,15164,13.1,936747900
592686.25,4267576.5,15272,13.4,936747902
592686.25,4267579.5,15187,13.5,936747904
592686.1875,4267582,15677,13.2,936747906
592686.1875,4267584.5,14804,13,936747908
592686.125,4267587,14726,13.3,936747910
592686.125,4267589.5,14843,13.1,936747912
592686.0625,4267592.5,15637,13,936747914
592686.0625,4267595,14962,13.3,936747916
592686,4267598,14973,12.7,936747918
592686,4267600.5,15221,12.8,936747920
592685.9375,4267603.5,15046,13.4,936747922
592685.9375,4267606,14984,13.6,936747924
592685.875,4267608.5,14445,13.2,936747926
592685.875,4267611,15440,13.4,936747928
592685.8125,4267614,15593,13.7,936747930
592685.8125,4267616.5,15238,13.2,936747932
592685.75,4267619,15688,13,936747934
592685.75,4267622,14810,13.2,936747936
592685.6875,4267624.5,15046,13.4,936747938
592685.6875,4267627,14433,13.4,936747940
592685.625,4267630,15096,13.6,936747942
592685.625,4267632.5,14579,13.7,936747944
592685.5625,4267635,14772,12.9,936747946
592685.5625,4267638,14737,12.2,936747948
592685.5,4267640.5,15396,12.6,936747950
592685.5,4267643,13763,12.8,936747954
592685.4375,4267646,14908,13,936747956
592685.4375,4267648.5,15086,13.1,936747958
592685.4375,4267651,14912,13.3,936747960
592685.375,4267653.5,14579,13.3,936747962
592685.3125,4267656.5,15711,13.3,936747964
592685.3125,4267659,15379,13.6,936747966
592685.3125,4267661.5,15525,13.4,936747968
592685.25,4267664.5,15159,13.6,936747970
592685.25,4267667,14849,13.6,936747972
592685.1875,4267669.5,15126,13.8,936747974
592685.1875,4267672.5,15277,13.8,936747976
592685.125,4267675,16195,14.4,936747978
592685.125,4267678,14968,13.5,936747980
592685.0625,4267680.5,14418,13.7,936747982
592685.0625,4267683.5,15289,14.2,936747984
592685,4267686,15075,13.8,936747986
592685,4267689,14513,13.8,936747988
592684.9375,4267691.5,15923,13.3,936747990
592684.9375,4267694,15455,13.1,936747992
592684.875,4267697,15277,13.2,936747994
592684.875,4267699.5,14697,13,936747996
592684.8125,4267702,14740,12.6,936747998
592684.8125,4267705,14657,12.5,936748000
592684.75,4267708,15177,13.3,936748002
592684.75,4267710.5,14906,13.3,936748004
592684.6875,4267713,14680,12.7,936748006
592684.6875,4267716,14205,13.8,936748008
592684.625,4267719,14641,13,936748010
592684.5625,4267721.5,13962,12.7,936748012
592684.5625,4267724,14448,13.8,936748014
592684.5,4267727,14884,12.9,936748016
592684.5,4267729.5,14373,12.4,936748018
592684.4375,4267732.5,14111,12.5,936748020
592684.4375,4267735,14652,12.8,936748022
