Longitude,Latitude,ECto30,ECto100,Easting,Northing
-121.935732,38.554029,26.1,67.6,592733.938,4267825.5
-121.935733,38.554017,25.4,66.7,592733.938,4267824
-121.935733,38.554002,25.1,63.6,592733.938,4267822.5
-121.935734,38.553938,25.5,64,592733.375,4267815.5
-121.935734,38.553918,25.8,64.5,592733.375,4267813
-121.935734,38.553854,24,58.9,592733.5,4267806
-121.935734,38.553836,23.9,62.2,592733.5,4267804
-121.935734,38.553819,22.9,65.9,592733.5,4267802
-121.935734,38.55381,23.4,66.3,592733.563,4267801
-121.935734,38.553803,23.4,62.3,592733.563,4267800.5
-121.935734,38.553793,23.1,60.4,592733.563,4267799.5
-121.935734,38.553777,22.9,56.5,592733.563,4267797.5
-121.935734,38.553762,22.9,59.1,592733.625,4267795.5
-121.935734,38.553754,21.9,64.7,592733.625,4267795
-121.935735,38.553744,22.1,62.5,592733.625,4267794
-121.935735,38.553726,22.1,60,592733.625,4267792
-121.935735,38.553711,23.7,61.8,592733.688,4267790
-121.935735,38.55369,23,58,592733.688,4267788
-121.935735,38.553671,22.9,53.7,592733.688,4267786
-121.935735,38.553658,23.6,51.6,592733.75,4267784
-121.935473,38.553634,24.7,57,592757,4267782
-121.935474,38.553613,24.6,56.6,592757.063,4267779.5
-121.935736,38.553598,23.3,53.8,592733.813,4267777.5
-121.935736,38.553589,23.3,53,592733.813,4267776.5
-121.935736,38.55352,22.1,50.2,592733.938,4267769
-121.935737,38.553497,20.8,48.4,592733.938,4267766.5
-121.935738,38.553449,19.5,42.7,592734,4267761
-121.935738,38.553437,18.8,42.4,592734,4267759.5
-121.935739,38.55325,20.3,38.1,592734.25,4267739
-121.935739,38.553238,20.7,38.4,592734.25,4267737.5
-121.935739,38.553217,20.1,38.2,592734.313,4267735.5
-121.93574,38.553199,19.5,39.9,592734.313,4267733.5
-121.93574,38.553189,19.7,40.1,592734.313,4267732
-121.93574,38.553179,20.5,39.7,592734.375,4267731.5
-121.93574,38.553169,21.8,40.1,592734.375,4267730
-121.93574,38.553156,22.4,42.9,592734.375,4267728.5
-121.93574,38.55314,21.9,43.7,592734.375,4267726.5
-121.93574,38.553121,22,44,592734.438,4267724.5
-121.93574,38.553098,21.5,43.6,592734.438,4267722
-121.93574,38.553078,21.4,46.9,592734.5,4267720
-121.935741,38.553052,20.8,43.9,592734.5,4267717
-121.935741,38.552985,19.3,44.6,592734.625,4267709.5
-121.935741,38.552973,20.2,43,592734.625,4267708.5
-121.935741,38.552962,20.5,42.9,592734.625,4267707
-121.935741,38.55295,21,44.2,592734.625,4267706
-121.935742,38.55288,22.6,45.4,592734.063,4267698
-121.935742,38.552859,21.6,46.1,592734.063,4267695.5
-121.935743,38.552836,20.8,44.6,592734.125,4267693
-121.935743,38.55282,20.1,43.7,592734.125,4267691
-121.935743,38.552806,18.9,43.7,592734.188,4267690
-121.935742,38.552786,19.4,43.9,592734.188,4267687.5
-121.935742,38.552768,19.7,43,592734.188,4267685.5
-121.935743,38.552751,20.1,44.4,592734.25,4267683.5
-121.935743,38.552731,21.2,44.9,592734.25,4267681.5
-121.935744,38.552704,21.9,42.6,592734.313,4267678.5
-121.935743,38.552633,22.8,46.7,592734.375,4267670.5
-121.935743,38.552617,22.3,47.1,592734.375,4267668.5
-121.935743,38.552598,22.1,41.9,592734.438,4267666.5
-121.935744,38.552588,22.4,38.9,592734.438,4267665.5
-121.935744,38.552569,21.3,41.3,592734.438,4267663.5
-121.935744,38.552476,19.9,46.9,592734.563,4267653
-121.935744,38.552461,20,44,592734.625,4267651.5
-121.935744,38.552443,20.6,44,592734.625,4267649.5
-121.935745,38.552432,21.3,44.1,592734.625,4267648.5
-121.935744,38.552424,21.5,45.6,592734.625,4267647.5
-121.935744,38.552415,21.4,49.1,592734.688,4267646
-121.935744,38.552407,21.5,50.9,592734.688,4267645.5
-121.935744,38.552389,21.4,49.9,592734.688,4267643
-121.935745,38.552295,21.5,48.8,592734.813,4267633
-121.935745,38.552288,21.6,49.8,592734.813,4267632
-121.935744,38.552275,23.5,49.5,592734.813,4267631
-121.935744,38.552264,24.2,47.6,592734.875,4267629.5
-121.934539,38.552249,22.7,45,592839.938,4267629
-121.935746,38.552157,21.9,49,592735,4267618
-121.935747,38.552075,22.5,48.6,592735.125,4267608.5
-121.935747,38.552058,22.9,45.2,592735.125,4267607
-121.935747,38.552049,21.8,43.8,592735.125,4267605.5
-121.935747,38.552039,21.2,42.6,592735.125,4267604.5
-121.935748,38.552018,21.1,44.4,592735.188,4267602
-121.935748,38.551998,20.8,42,592735.188,4267600
-121.935748,38.551989,19.6,40.7,592735.188,4267599
-121.935748,38.551978,19.4,43.9,592735.25,4267598
-121.935748,38.551958,20.3,43.3,592735.25,4267595.5
-121.935748,38.551941,20.7,41,592735.25,4267593.5
-121.935748,38.55192,21.2,43.2,592735.313,4267591.5
-121.935748,38.551901,21.8,44.3,592735.313,4267589.5
-121.935748,38.551886,22.3,49.2,592735.313,4267588
-121.935748,38.551875,22.5,44.8,592735.375,4267586.5
-121.935749,38.551827,22.1,46.7,592735.438,4267581
-121.935749,38.551818,23.6,48.1,592735.438,4267580
-121.93575,38.551743,21.6,46.3,592734.875,4267571.5
-121.93575,38.551719,22.2,46.2,592734.875,4267569
-121.93575,38.551656,23,48.4,592735,4267562
-121.935749,38.55165,23.3,48.9,592735.625,4267561.5
-121.935749,38.551633,23.1,48.3,592735.688,4267559.5
-121.93575,38.55161,23.4,47.4,592735.063,4267557
-121.93575,38.551599,23.7,47.7,592735.063,4267555.5
-121.93575,38.551593,23.9,50.4,592735.063,4267555
-121.935751,38.551577,23.2,47.5,592735.063,4267553.5
-121.935751,38.551556,22.8,46.4,592735.125,4267551
-121.935751,38.551545,23.1,45.7,592735.125,4267549.5
-121.935752,38.551539,22.8,47.6,592735.125,4267549
-121.935752,38.551521,23.6,48.3,592735.125,4267547
-121.935753,38.551498,24,47.5,592735.188,4267544.5
-121.935754,38.551481,25,47.1,592735.188,4267542.5
-121.935753,38.551433,23.5,49.9,592735.25,4267537.5
-121.935753,38.55142,24,49.6,592735.25,4267535.5
-121.935754,38.551407,23.8,49.7,592735.313,4267534.5
-121.935752,38.551335,22.7,42.3,592735.375,4267526.5
-121.935753,38.551274,22.2,43.3,592735.438,4267519.5
-121.935753,38.551252,19.6,42.7,592735.5,4267517
-121.935753,38.551225,19.5,45.7,592735.5,4267514
-121.935754,38.551213,22.2,47.7,592735.563,4267513
-121.935754,38.551093,16.1,53.6,592735.688,4267499.5
-121.935755,38.551039,19.3,57.5,592735.75,4267494
-121.935756,38.551036,20,51.6,592735.75,4267493.5
-121.935756,38.551033,20,46.4,592735.75,4267493
-121.935893,38.551088,21.1,-25,592723.75,4267498.5
-121.935893,38.551094,25.1,62.9,592723.75,4267499.5
-121.935893,38.551098,27.4,62.1,592723.75,4267500
-121.935893,38.5511,28.2,60.5,592723.75,4267500.5
-121.935894,38.551102,27.3,63,592723.75,4267500.5
-121.935893,38.551108,27,62.9,592723.688,4267501.5
-121.935893,38.551113,25.7,62.9,592723.688,4267501.5
-121.935894,38.551122,25.1,61.3,592723.688,4267502.5
-121.935894,38.551133,26.7,60.8,592723.688,4267504
-121.935894,38.55114,25,61.8,592723.688,4267504.5
-121.935895,38.551145,25.3,65,592723,4267505
-121.935895,38.55115,25,62.3,592723,4267506
-121.935895,38.551157,23,54.8,592723,4267507
-121.935896,38.551165,23.3,53.1,592723,4267507.5
-121.935896,38.551171,23.6,49.5,592722.938,4267508
-121.935896,38.551177,22.6,-24,592722.938,4267509
-121.935896,38.55119,24,-24,592722.938,4267510
-121.935895,38.551202,26.1,40.8,592722.938,4267511.5
-121.935894,38.551209,26.1,53.6,592723.563,4267512.5
-121.935893,38.551219,24.6,47.7,592723.563,4267513.5
-121.935893,38.551234,23.5,49.4,592723.563,4267515
-121.935892,38.551245,21.9,51.5,592723.563,4267516.5
-121.935891,38.551289,23.2,54.5,592723.5,4267521
-121.935891,38.5513,22.9,54.4,592723.438,4267522.5
-121.935891,38.551346,21.5,48,592723.438,4267527.5
-121.935891,38.55136,22.6,51.4,592723.375,4267529
-121.935891,38.551378,22.5,46.8,592723.375,4267531
-121.935891,38.551406,23.1,49.4,592723.313,4267534.5
-121.935891,38.551425,22,37.6,592723.313,4267536.5
-121.93589,38.551435,21.7,43,592723.313,4267537
-121.93589,38.551447,22.2,43,592723.25,4267539
-121.935889,38.551469,22.7,44.6,592723.25,4267541
-121.935889,38.551485,22.6,47.5,592723.25,4267543
-121.935889,38.551504,21.2,46.4,592723.188,4267545
-121.935889,38.551533,22.5,42.3,592723.188,4267548.5
-121.935889,38.551553,22,44.9,592723.125,4267550.5
-121.935889,38.551563,22.3,45.8,592723.125,4267551.5
-121.935889,38.551577,22.6,45.9,592723.125,4267553.5
-121.935889,38.551601,22,46.1,592723.063,4267556
-121.935888,38.551617,21.8,48.5,592723.063,4267557.5
-121.935889,38.551637,22.3,42.9,592723.063,4267559.5
-121.935889,38.551665,22.7,40.8,592723,4267563
-121.935888,38.551681,21.6,44.8,592723,4267565
-121.935889,38.551695,21.7,44.9,592722.938,4267566.5
-121.935889,38.551708,21.7,45.7,592722.938,4267567.5
-121.935889,38.551718,21.2,46.9,592722.938,4267569
-121.935889,38.551729,21.2,47.8,592722.938,4267570
-121.935888,38.551743,21.7,47.4,592722.875,4267571.5
-121.935887,38.551764,21.9,46,592722.875,4267574
-121.935887,38.551777,22.1,49.5,592722.875,4267575.5
-121.935886,38.551784,22.1,47.1,592723.5,4267576
-121.935887,38.551805,20.9,42.9,592722.813,4267578.5
-121.935887,38.55183,20.7,43.3,592722.813,4267581.5
-121.935886,38.551858,21.6,45.1,592723.438,4267584
-121.935886,38.551887,22.2,46.3,592723.375,4267587.5
-121.935885,38.551901,21.6,45.9,592723.375,4267589.5
-121.935885,38.551918,20.2,42.8,592723.313,4267591
-121.935885,38.551996,19.7,50.6,592723.25,4267599.5
-121.935885,38.552017,20.3,51.3,592723.188,4267602
-121.935885,38.552046,20.2,46.9,592723.188,4267605.5
-121.935884,38.552118,20.6,49.8,592723.063,4267613
-121.935884,38.552134,19.8,50.8,592723.063,4267615
-121.935884,38.552147,19.5,50.8,592723.063,4267616.5
-121.935884,38.552159,19.9,49.7,592723,4267617.5
-121.935884,38.552177,20.1,48.9,592723,4267620
-121.935883,38.552192,20,47.7,592723,4267621.5
-121.935884,38.552213,21.5,52,592722.938,4267623.5
-121.935883,38.552242,22.5,52.5,592722.938,4267627
-121.935883,38.552258,22.3,56.1,592722.875,4267628.5
-121.935883,38.552278,21.6,57.5,592722.875,4267631
-121.935883,38.552308,21.2,56.3,592722.813,4267634
-121.935883,38.552329,21.5,54.8,592722.813,4267636.5
-121.935883,38.552339,21.5,48.9,592722.813,4267637.5
-121.935883,38.552353,20.9,45.4,592722.75,4267639.5
-121.935883,38.552374,21,52.7,592722.75,4267642
-121.935883,38.552389,21.2,57,592722.75,4267643
-121.935883,38.552448,20.9,53.7,592722.625,4267650
-121.935883,38.552468,20.9,56.1,592722.625,4267652
-121.935883,38.552479,20.9,62,592722.625,4267653
-121.935882,38.552493,21,57.7,592722.625,4267655
-121.935882,38.552514,21.7,53.3,592722.563,4267657
-121.935881,38.552531,20.7,51.9,592722.563,4267659
-121.935881,38.552555,20.3,53.2,592722.5,4267661.5
-121.935881,38.552587,20.5,50.9,592722.5,4267665
-121.935881,38.552607,20.4,50.4,592722.438,4267667.5
-121.935881,38.552618,20,53.9,592722.438,4267668.5
-121.935881,38.552632,19.9,57.1,592722.438,4267670
-121.935881,38.552656,20.1,52,592722.375,4267672.5
-121.935881,38.552677,20.4,49.5,592722.375,4267675.5
-121.935881,38.552687,20.3,54.1,592722.375,4267676.5
-121.935881,38.552701,19.9,55.7,592722.313,4267678
-121.93588,38.552721,19.7,50.2,592722.313,4267680
-121.93588,38.552737,20.2,45.8,592722.313,4267682
-121.935881,38.55276,21,44.8,592722.25,4267684.5
-121.935881,38.552786,20.7,47,592722.25,4267687.5
-121.935881,38.552802,20.1,48,592722.188,4267689
-121.935881,38.552819,19.2,51.8,592722.188,4267691
-121.93588,38.552831,19,52,592722.188,4267692
-121.93588,38.552841,19.3,52.6,592722.125,4267693.5
-121.93588,38.552851,18.6,48.1,592722.125,4267694.5
-121.93588,38.552864,18.2,45.5,592722.125,4267696
-121.93588,38.552884,19.2,51.8,592722.125,4267698
-121.935881,38.552898,18,56.1,592722.063,4267700
-121.935881,38.552915,18.4,52.6,592722.063,4267701.5
-121.93588,38.55297,18.2,49.6,592722,4267708
-121.935877,38.553107,17.8,47.2,592722.5,4267723
-121.935877,38.553117,16.9,47.7,592722.438,4267724
-121.935877,38.55313,17.1,50,592722.438,4267725.5
-121.935877,38.553149,17.4,47.9,592722.438,4267728
-121.935877,38.553162,17.4,52.9,592722.375,4267729
-121.935877,38.553218,17.4,51.7,592722.313,4267735.5
-121.935876,38.553236,17.2,50.8,592722.313,4267737
-121.935876,38.553262,17.4,47.1,592722.25,4267740
-121.935876,38.553292,17.7,47.8,592722.25,4267743.5
-121.935876,38.55331,18.2,52.4,592722.188,4267745.5
-121.935876,38.553335,17.8,49.7,592722.188,4267748
-121.935876,38.553363,17.5,46.3,592722.125,4267751.5
-121.935875,38.553379,17.2,44.6,592722.125,4267753
-121.935875,38.553402,18.3,46.1,592722.125,4267755.5
-121.935875,38.553432,18,47.6,592722.063,4267759
-121.935875,38.553451,18,44.8,592722.063,4267761
-121.935875,38.553461,18.3,47.7,592722,4267762
-121.935875,38.553473,18.3,47.7,592722,4267763.5
-121.935875,38.553492,19.2,59.7,592722,4267766
-121.935875,38.553509,19.4,56.4,592721.938,4267767.5
-121.935875,38.553525,19.5,50.1,592721.938,4267769
-121.935875,38.553538,19,50.1,592721.938,4267771
-121.935875,38.553548,18.6,53.2,592721.938,4267772
-121.935875,38.553558,18.8,54.7,592721.875,4267773
-121.935875,38.553571,19.5,56.6,592721.875,4267774.5
-121.935874,38.553588,19.9,59,592721.875,4267776.5
-121.935874,38.553605,20,55,592721.813,4267778
-121.935873,38.553631,19.1,56.6,592721.813,4267781
-121.935873,38.553658,19.2,58.6,592721.75,4267784
-121.935873,38.553675,18.5,60.5,592721.75,4267786
-121.935872,38.553698,18.7,65.5,592721.688,4267788.5
-121.935872,38.553726,19.2,66.2,592721.688,4267791.5
-121.935872,38.553742,19.3,70.6,592721.688,4267793.5
-121.935872,38.553766,18.8,71.4,592721.625,4267796
-121.935872,38.553793,20.3,67,592721.563,4267799.5
-121.935872,38.553809,19.7,61,592721.563,4267801
-121.935872,38.553831,20.7,62.6,592721.563,4267803
-121.935871,38.553857,20.7,61.1,592722.188,4267806
-121.935872,38.553874,21.8,62.1,592721.5,4267808
-121.935871,38.553896,20.8,70.3,592722.125,4267810.5
-121.935871,38.553925,22.6,72.4,592722.063,4267813.5
-121.935871,38.553944,22.1,69.3,592722.063,4267816
-121.935871,38.553953,21.3,70.5,592722.063,4267816.5
-121.935871,38.553966,21.8,70.2,592722.063,4267818.5
-121.93587,38.553987,21.8,72.6,592722,4267820.5
-121.93587,38.554002,22.3,74.2,592722,4267822
-121.93587,38.554022,23,71.8,592721.938,4267824.5
-121.935869,38.554051,21.9,69,592721.938,4267827.5
-121.935869,38.55407,21.8,71.9,592721.875,4267830
-121.935869,38.55408,22.8,75.2,592721.875,4267831
-121.935869,38.554092,22.8,76.8,592721.875,4267832.5
-121.935868,38.554111,23.5,78.1,592721.875,4267834.5
-121.935868,38.554127,22.7,74.5,592721.813,4267836
-121.935868,38.55415,22.8,68.2,592721.813,4267838.5
-121.935868,38.554176,20.6,60.1,592721.75,4267841.5
-121.935867,38.55419,22.9,63.8,592721.75,4267843.5
-121.935867,38.554205,23.1,67.4,592721.75,4267845
-121.935867,38.554216,23.2,71.1,592721.688,4267846
-121.935867,38.554226,21.9,71.8,592721.688,4267847
-121.935867,38.554235,21.4,72.4,592721.688,4267848
-121.935866,38.554248,22,71.8,592721.688,4267849.5
-121.935866,38.554267,21.7,71.2,592721.625,4267852
-121.935866,38.554282,20.7,70.9,592721.625,4267853.5
-121.935866,38.554303,21.1,69.6,592721.625,4267855.5
-121.935867,38.554333,20.5,62.5,592721.563,4267859
-121.935866,38.554386,17.1,-24,592721.5,4267865
-121.935866,38.554402,15.5,-25,592721.5,4267866.5
-121.935866,38.554409,13.4,-25,592721.438,4267867.5
-121.935983,38.554426,21.5,-25,592711.5,4267869
-121.935984,38.554421,21.3,51.1,592711.5,4267868.5
-121.935986,38.554412,22.4,44.7,592710.813,4267867.5
-121.935987,38.554403,22.4,48.3,592710.813,4267866.5
-121.935987,38.554399,20.5,52.3,592710.875,4267866
-121.935987,38.554395,20.9,53.3,592710.875,4267865.5
-121.935987,38.554385,20.3,52.7,592710.875,4267865
-121.935986,38.554375,18.8,54.8,592710.875,4267863.5
-121.935986,38.55437,20,50.9,592710.875,4267863
-121.935986,38.554364,20.7,45.6,592710.875,4267862
-121.935986,38.554356,20.5,53.1,592710.875,4267861.5
-121.935987,38.554344,21,56.2,592710.938,4267860
-121.935987,38.554335,22,54.2,592710.938,4267859.5
-121.935987,38.55432,22.8,54.1,592710.938,4267857.5
-121.935987,38.554296,21.8,53.1,592711,4267854.5
-121.935987,38.55428,21.8,53.2,592711,4267853
-121.935987,38.554272,22.6,54.7,592711,4267852
-121.935987,38.554261,23,54.2,592711,4267851
-121.935987,38.55424,23.6,53.6,592711.063,4267848.5
-121.935987,38.554223,23.8,52.8,592711.063,4267846.5
-121.935987,38.554214,23.1,52.8,592711.063,4267845.5
-121.935987,38.554203,22.1,57.3,592711.125,4267844.5
-121.935987,38.554183,23.4,55.6,592711.125,4267842.5
-121.935987,38.554165,22.8,53.8,592711.125,4267840
-121.935987,38.554156,23,68.6,592711.125,4267839.5
-121.935987,38.554144,23.6,66.3,592711.188,4267838
-121.935988,38.554123,25.1,63.6,592711.188,4267835.5
-121.935988,38.554104,25.6,61.1,592711.25,4267833.5
-121.935988,38.554095,26.6,65.2,592711.25,4267832.5
-121.935989,38.554082,25.8,63.9,592711.25,4267831
-121.935989,38.554063,25.2,58.1,592711.25,4267829
-121.935989,38.55405,23.2,58.5,592711.313,4267827.5
-121.935989,38.554044,24,56.3,592711.313,4267826.5
-121.93599,38.553987,24.4,67.3,592711.375,4267820.5
-121.93599,38.553981,24,62.4,592711.375,4267820
-121.93599,38.553958,23,58.3,592711.438,4267817.5
-121.93599,38.553932,22.5,52.2,592711.438,4267814.5
-121.935991,38.553915,23.3,56.6,592711.438,4267812.5
-121.935991,38.553901,23.3,57.4,592711.5,4267811
-121.935991,38.553887,22.4,53,592711.5,4267809.5
-121.935991,38.553854,22.7,55.2,592711.563,4267806
-121.935991,38.553825,24.8,56.8,592711.563,4267802.5
-121.935991,38.553805,22,51.1,592711.625,4267800.5
-121.935991,38.553779,22.9,50.5,592711.625,4267797.5
-121.935992,38.553763,23.6,41.5,592711.688,4267796
-121.935993,38.553703,23.2,47.1,592711.75,4267789
-121.935993,38.553684,23.2,49.7,592711.75,4267787
-121.935994,38.553659,22.9,50.3,592711.125,4267784
-121.935994,38.553638,23.1,49.7,592711.125,4267782
-121.935994,38.553582,20.5,48.4,592711.25,4267775.5
-121.935994,38.55357,19.1,47.3,592711.25,4267774
-121.935994,38.55355,18.4,46.2,592711.25,4267772
-121.935994,38.553533,18.6,45.6,592711.313,4267770
-121.935994,38.553524,19.2,43.6,592711.313,4267769
-121.935994,38.553478,18.6,41.8,592711.375,4267764
-121.935994,38.553467,19.3,40.4,592711.375,4267763
-121.935994,38.553425,20,36.6,592711.438,4267758
-121.935994,38.553417,18.9,36.9,592711.438,4267757.5
-121.935995,38.553396,17.9,38,592711.438,4267754.5
-121.935995,38.553374,18,39.4,592711.5,4267752.5
-121.935995,38.553365,18.2,-24,592711.5,4267751.5
-121.935995,38.553356,19.1,35.9,592711.5,4267750.5
-121.935995,38.553341,18.3,36.6,592711.563,4267749
-121.935996,38.553265,17.2,-24,592711.625,4267740.5
-121.935996,38.553245,17,33,592711.688,4267738
-121.935996,38.553228,17.6,39.2,592711.688,4267736
-121.935996,38.553208,18.4,36.9,592711.688,4267734
-121.935996,38.553191,17.8,26,592711.75,4267732.5
-121.935996,38.553183,18.1,24.1,592711.75,4267731.5
-121.935996,38.553173,20.9,39.9,592711.75,4267730
-121.935996,38.553155,20.6,39.6,592711.75,4267728
-121.935996,38.553141,19.5,39.6,592711.813,4267727
-121.935996,38.553135,18.2,40.9,592711.813,4267726
-121.935996,38.553126,17.9,44.6,592711.813,4267725
-121.935997,38.55311,17.7,42.3,592711.813,4267723
-121.935997,38.553097,18.1,40,592711.875,4267721.5
-121.935997,38.55309,18.6,40.6,592711.875,4267721
-121.935997,38.553083,18.1,42.4,592711.875,4267720
-121.935997,38.553066,18.2,42.1,592711.875,4267718.5
-121.935997,38.553051,18.7,40.8,592711.938,4267716.5
-121.935997,38.552987,17.9,35.6,592712,4267709.5
-121.935998,38.552962,19.7,35.3,592712,4267707
-121.935998,38.552946,19.9,34.5,592712.063,4267705
-121.935998,38.552932,20.1,33.3,592712.063,4267703.5
-121.935998,38.552918,20.1,32.1,592712.063,4267702
-121.935999,38.552904,20,32.2,592712.125,4267700
-121.935999,38.552891,20,34.8,592712.125,4267699
-121.935999,38.552879,20.7,34.9,592712.125,4267697.5
-121.935999,38.552859,20.7,35.7,592712.125,4267695.5
-121.935999,38.552844,20.5,38.8,592712.188,4267694
-121.935999,38.552838,21.5,40,592712.188,4267693
-121.935999,38.552807,21.9,43.1,592712.25,4267689.5
-121.935999,38.552802,22.3,43.6,592712.25,4267689
-121.936,38.552773,22.8,44.1,592712.25,4267685.5
-121.936,38.552768,22.6,45.6,592712.25,4267685.5
-121.936,38.552764,23.9,49.1,592712.25,4267685
-121.935999,38.552753,21.3,47,592712.313,4267683.5
-121.936,38.552709,22.4,48.1,592712.375,4267678.5
-121.936,38.552698,23.6,49.6,592712.375,4267677.5
-121.936,38.552678,22.2,49,592712.375,4267675
-121.936001,38.552526,24.4,50.8,592711.938,4267658
-121.936002,38.552464,22.5,50.1,592712,4267651.5
-121.936002,38.552455,22.9,50.1,592712,4267650.5
-121.936002,38.552446,22.9,47.6,592712,4267649.5
-121.936002,38.552437,22.6,46.1,592712.063,4267648.5
-121.936002,38.552425,22.6,47.3,592712.063,4267647
